run_id,policy,budget_fraction,contact_cost_assumption,value_per_conversion_assumption,target_fraction,ipw_net_scenario_value_per_customer,dr_net_scenario_value_per_customer,dr_ci_low,dr_ci_high,dr_delta_vs_random,dr_delta_vs_random_ci_low,dr_delta_vs_random_ci_high,n_boot,is_monetary_observation
sprint2-local-exact-calibration-v1,Treat none,0.1,0.0005,1.0,0.0,0.0,0.0,0.0,0.0,-4.044957459424712e-05,-9.607447455489798e-05,1.6953943414148724e-05,500,False
sprint2-local-exact-calibration-v1,Random top-k,0.1,0.0005,1.0,0.09999935620429498,6.136696557156028e-05,4.044957459424712e-05,-1.6953943414148833e-05,9.607447455489798e-05,0.0,0.0,0.0,500,False
sprint2-local-exact-calibration-v1,Response top-k,0.1,0.0005,1.0,0.09999935620429498,0.0009814742998120924,0.0007988802827702742,0.0006078077272174611,0.0009771916116464749,0.0007584307081760271,0.0005819281907994549,0.000927757811438766,500,False
sprint2-local-exact-calibration-v1,X-Renormalized top-k,0.1,0.0005,1.0,0.09999935620429498,0.0010103680263085057,0.0008245285696048619,0.0006489812170235511,0.001000657642321027,0.0007840789950106148,0.000610570003233726,0.0009505620169219853,500,False
sprint2-local-exact-calibration-v1,X-Calibrated top-k,0.1,0.0005,1.0,0.09999935620429498,0.001013734277850996,0.0008261471208601828,0.0006521765015089453,0.0010036640069044792,0.0007856975462659357,0.0006105764673144675,0.0009527773886913792,500,False
sprint2-local-exact-calibration-v1,T-LocalExact top-k,0.1,0.0005,1.0,0.09999935620429498,0.0008218581710949054,0.0006706680017652176,0.0005005135396938255,0.0008286569394953995,0.0006302184271709705,0.0004636058990560283,0.0007773448299573137,500,False
sprint2-local-exact-calibration-v1,X-Calibrated cost-aware,0.1,0.0005,1.0,0.09999935620429498,0.001013734277850996,0.0008261471208601828,0.0006521765015089453,0.0010036640069044792,0.0007856975462659357,0.0006105764673144675,0.0009527773886913792,500,False
