run_id,created_utc,status,commit_sha,data_sha256,development_index_sha256,eval_index_sha256,n_rows,n_treated,n_control,n_conversion_treated,n_conversion_control,python_version,numpy_version,pandas_version,sklearn_version,lightgbm_version,econml_version,candidate,candidate_family,config_hash,config_json,fold_seed,n_folds,pool_fraction,fit_seconds,predict_seconds,peak_process_rss_gb,min_system_available_ram_gb,policy_area_dr,policy_area_dr_adjusted,autoc_dr,autoc_dr_adjusted,rate_qini_dr,qini_score,auuc_score,uplift_calibration_error,doubly_robust_risk,score_mean,score_std,negative_score_fraction,unique_score_count
sprint3-improvement-v1-smoke-Response,2026-08-05T00:43:20.485812+00:00,smoke,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,9964afa32aab221278c0fb2cf33bc367c1a088511d3b1c301294084068468d4e,9964afa32aab221278c0fb2cf33bc367c1a088511d3b1c301294084068468d4e,27959,23765,4194,73,8,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,Response,response,2493f3f82d2d833e,"{""builder"": ""response"", ""family"": ""response"", ""is_cate_scale"": false, ""name"": ""Response"", ""params"": {}}",101,3,0.005,0.9931578999894555,0.2195821999994223,0.6436614990234375,4.914371490478516,0.0004443617900650298,0.000245960095143971,0.001796901836707623,0.00037786810020642894,0.00020257433367741037,0.14242722734207997,0.004579998561344969,,,0.0027956444768420284,0.01662096963680343,0.0,9440
sprint3-improvement-v1-smoke-T-Under7,2026-08-05T00:43:21.795868+00:00,smoke,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,9964afa32aab221278c0fb2cf33bc367c1a088511d3b1c301294084068468d4e,9964afa32aab221278c0fb2cf33bc367c1a088511d3b1c301294084068468d4e,27959,23765,4194,73,8,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,T-Under7,t_learner,ab050f537809d2ac,"{""builder"": ""t_learner"", ""family"": ""t_learner"", ""is_cate_scale"": true, ""name"": ""T-Under7"", ""params"": {""outcome"": ""classifier"", ""under"": 7.0}}",101,3,0.005,0.1843864000038593,0.09362330000294605,0.6436614990234375,4.914371490478516,0.00046248963159939893,0.000269535840707831,0.002468087362822447,0.0012259183957117868,0.00018388215541096433,0.1330624839356803,0.004263615392152668,0.002686539290004625,0.015799716318184713,0.0006234380389825007,0.00789598568372363,0.8482063020851962,3000
