budget_fraction,random_value_mean,random_value_min,random_value_max,expected_random_value
0.01,1.81429939444049e-05,-4.607341030808035e-05,0.00010453242640246846,1.0995601563836863e-05
0.02,3.054635192654823e-05,-7.349375409819858e-05,0.0001554354832501446,2.1991203127673725e-05
0.05,7.527349172244481e-05,-6.883760476938082e-05,0.0001642838413239601,5.4978007819184313e-05
0.1,0.00012220598849949356,1.7760033637415555e-07,0.00031459143169583655,0.00010995601563836863
0.15,0.00018766380799370406,-3.739630027194072e-05,0.00033410992861258464,0.00016493402345755292
0.2,0.00026683539884815686,2.8078506665727404e-05,0.00045921365807595986,0.00021991203127673725
0.25,0.00032990654988332153,0.00011984047565212827,0.0005722589918150632,0.00027489003909592156
0.3,0.0003760066514045743,0.00012038174206366574,0.000609885298022354,0.00032986804691510584
