stage,model_a,model_b,policy_area_difference,policy_area_ci_low,policy_area_ci_high,policy_area_probability_positive,autoc_difference,autoc_ci_low,autoc_ci_high,autoc_probability_positive,n_boot
smoke,Response-Sentinel,Response,-5.134414296158315e-06,-3.9522645031089616e-05,5.7277899243764034e-05,0.5,0.0002471630178408927,9.733291191365265e-05,0.0005493948592028546,1.0,30
smoke,Anchored-R25,Response,1.9881199051296735e-05,-0.00010271755971607938,0.0001447683143995034,0.6666666666666666,0.00018296869819488335,-0.0005517406953342236,0.0007137484730111609,0.7333333333333333,30
smoke,Anchored-R25-Sentinel,Response,5.2837634248515276e-05,-0.00010868391801476597,0.00018510117696128996,0.7,0.0002416503737328081,-0.0005693188160813015,0.0008120511736162755,0.8,30
smoke,Anchored-Pattern-R,Response,1.4851078355513888e-05,-6.684362233685305e-05,0.00012738107579120397,0.6666666666666666,4.9692756902151684e-05,-0.00040011064783413927,0.00048494274252301137,0.6333333333333333,30
smoke,DINA-CATE-Sentinel,Response,0.0001390979062395642,-0.00017776619368470477,0.0004603058998934325,0.7333333333333333,-0.0008119885694530052,-0.002095981952947742,0.00039725849214109757,0.13333333333333333,30
