Response,S-Learner,T-Learner,X-Learner,DR-Learner
0.2118386845945066,0.19411979258824985,0.14955574762274573,0.18378122461099167,0.15950698320191026
0.16791080795139618,0.16308898741779662,0.13817540469207934,0.13968543516877005,0.1407177211345349
0.16358005892586383,0.15181364801578248,0.12324624284696761,0.15154352531723947,0.13864052463146248
0.217254497885318,0.20447936610112402,0.16646825582194222,0.19640599699302558,0.16490916467689312
0.18660073368643,0.16656173929500792,0.14782711071213617,0.1751061054204177,0.17880890012514025
0.20676705871015402,0.1945940025195776,0.16158150762784113,0.18603152164482825,0.1615418130128569
0.20036482640662107,0.17807749593999003,0.15746237470465974,0.17694378385063703,0.16244437868244999
0.1779046866083055,0.15598483217181122,0.1422141738941323,0.15031676895308296,0.1548235724675381
0.19111824377672598,0.17200833617740646,0.13588499399293935,0.15798017694271763,0.16590926032355446
0.18383242003288555,0.19451912437724395,0.14568574591178643,0.1803837947951376,0.15401084646470595
0.18444527682641623,0.1752706190982444,0.15329842292204912,0.16926253719662768,0.152637898045436
0.20228484735614652,0.18773344090814398,0.14170234804048962,0.1843031786629607,0.1399956171395165
0.20614653632728122,0.19990332996374954,0.1625786511890097,0.19469559890493968,0.1764399475724897
0.19659132211978597,0.16447676400592898,0.12664500141141607,0.15991492665957824,0.1559682240455465
0.1879363752325384,0.19146865251048117,0.1342892819905579,0.1704927451986942,0.15294386661668097
0.17910775613070745,0.16920719016910782,0.1380087619757108,0.16546084823197987,0.14039087332272052
0.19296093173963605,0.19083097821851205,0.1454732421111382,0.1779655789452539,0.14920494660012834
0.19001437285301273,0.18173520646452607,0.11309974518063123,0.1756109929915682,0.15189692428050589
0.2247654131900623,0.2003664903356779,0.16754655346677355,0.1915444069134699,0.1783724684962906
0.18411059820618977,0.18437563982353108,0.14502336834447405,0.17235948647803412,0.1571378618469571
0.19640768945421508,0.19483902623596233,0.14646046052023376,0.1729292004413306,0.17954772187491175
0.17568814840479038,0.17458972049872626,0.13984083071148187,0.15221911354033202,0.15573419981507194
0.1423433744433055,0.1652599625094244,0.12303941538837755,0.15890286013478064,0.14322691841704338
0.1835291034254014,0.1696381581084989,0.15373181161575056,0.15345816614934815,0.147422927239957
0.18687656710567524,0.1687022508502136,0.12645045593262827,0.14829704870035373,0.1471701878222736
0.18990337065769383,0.16346339145708935,0.1516388637767961,0.16365238468247165,0.16151570589189224
0.1985015450282746,0.1978544707327014,0.1542659448020579,0.18504360662780212,0.1779136535689165
0.14682686584914117,0.1314639916986752,0.12026557700136072,0.12614868609993196,0.10547822510846384
0.19697474565701645,0.17571302751687748,0.12654036457673654,0.16194886459248345,0.14048033892082445
0.18300405568709052,0.17106271363104555,0.1466100938353347,0.1637276482237565,0.162591608732353
0.21556448009726206,0.20818890039283172,0.17655350823280191,0.1907460718572118,0.1692938153564727
0.2145125151526044,0.18547658581247678,0.12313331038084023,0.16727323261489918,0.15387086949331485
0.18192810534413525,0.19293563678088238,0.14882277313774747,0.17482363872373335,0.15953321121875608
0.16992316812709676,0.1519320098702855,0.1280475427955083,0.15010544240818316,0.13399798410837352
0.20089001498269735,0.1950490679499042,0.14671999303443048,0.16916829468253136,0.16094429841357621
0.17866595776576613,0.19343009378671255,0.1366738427393167,0.16237177022993565,0.16823095678357883
0.20149826188867534,0.18448097061379656,0.13060949693841936,0.1759708283122303,0.16483154459497873
0.2174050332402536,0.2025749187648724,0.19633623359447694,0.19583504071565658,0.181984654488594
0.18095739691824336,0.16293554995096676,0.12123607511876136,0.15283722663551638,0.12345121925841342
0.157833836721002,0.13437210404138958,0.12463009817276116,0.12615130898904353,0.13068550381590427
0.20576397504261631,0.17694690976781471,0.13978135189067228,0.16527121932972846,0.15272625085415215
0.2363019977941767,0.20097283008254255,0.15270895653321764,0.1935431621928881,0.19092765958970753
0.19873419959918148,0.1907745249249652,0.1367953648138086,0.18669100606957922,0.16650771063143163
