budget_fraction,random_value_mean,random_value_min,random_value_max,expected_random_value
0.01,3.218556136909424e-05,-0.00010803866963192989,9.518913942123904e-05,9.559684034872457e-06
0.02,4.840300099952794e-05,-7.995139653487416e-05,0.00011661764068711825,1.9119368069744914e-05
0.05,9.337328921823077e-05,-0.0001654816602972512,0.00023036787285971453,4.779842017436229e-05
0.1,0.00014834514481963402,-0.0002676335855455857,0.0003404555559154017,9.559684034872458e-05
0.15,0.0001884824692522852,-2.51307385107176e-05,0.00037662851396874007,0.00014339526052308685
0.2,0.00020885692834579118,-0.00011743660666075729,0.0004647268528874757,0.00019119368069744916
0.25,0.0002906098042830146,-0.00010782144683244123,0.0006116568985546964,0.00023899210087181144
0.3,0.00033586357886763877,-4.116298349505559e-05,0.0005832980037780765,0.0002867905210461737
