run_id,created_utc,status,commit_sha,data_sha256,development_index_sha256,eval_index_sha256,n_rows,n_treated,n_control,n_conversion_treated,n_conversion_control,python_version,numpy_version,pandas_version,sklearn_version,lightgbm_version,econml_version,outcome,candidate,candidate_family,config_hash,config_json,fold_seed,n_folds,pool_fraction,fit_seconds,predict_seconds,peak_process_rss_gb,min_system_available_ram_gb,policy_area_dr,policy_area_dr_adjusted,autoc_dr,autoc_dr_adjusted,rate_qini_dr,qini_score,auuc_score,uplift_calibration_error,doubly_robust_risk,score_mean,score_std,negative_score_fraction,unique_score_count
sprint3-improvement-v1-screen-Response,2026-08-05T00:49:13.964875+00:00,screen,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1118367,950612,167755,46207,6414,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,visit,Response,response,2493f3f82d2d833e,"{""builder"": ""response"", ""family"": ""response"", ""is_cate_scale"": false, ""name"": ""Response"", ""params"": {}}",101,3,0.2,23.172295400006988,10.216485499993723,0.8961067199707031,4.3730010986328125,0.00513285076904324,0.004284134935092639,0.013600396312961824,0.011067196293892552,0.0028553020350504813,0.08113850547250846,0.031909148490142314,,,0.04704773954950266,0.12287631240661515,0.0,348616
sprint3-improvement-v1-screen-X-Renormalized,2026-08-05T00:49:49.661051+00:00,screen,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1118367,950612,167755,46207,6414,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,visit,X-Renormalized,x_learner,65861f3be72d5840,"{""builder"": ""x_learner"", ""family"": ""x_learner"", ""is_cate_scale"": true, ""name"": ""X-Renormalized"", ""params"": {""outcome"": ""classifier"", ""propensity"": ""fixed"", ""under"": 7.0}}",101,3,0.2,13.590707200004545,19.213299799994275,0.8961067199707031,4.3730010986328125,0.004839788041508353,0.0040226766517239615,0.013056757755671484,0.01062709078118408,0.002576589718479487,0.08035121620947601,0.03154270812486548,0.0068193608612997815,0.20817781001816452,0.0033401065553058324,0.005284041502895701,0.1825170091749846,371466
sprint3-improvement-v1-screen-S-Under7,2026-08-05T00:50:25.062953+00:00,screen,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1118367,950612,167755,46207,6414,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,visit,S-Under7,s_learner,d26858072e33a18a,"{""builder"": ""s_learner"", ""family"": ""s_learner"", ""is_cate_scale"": true, ""name"": ""S-Under7"", ""params"": {""outcome"": ""classifier"", ""under"": 7.0}}",101,3,0.2,5.478842099997564,27.23753399999987,1.0363235473632812,4.319087982177734,0.004603257468474802,0.003855361640552744,0.012656974778734904,0.010334170965920375,0.0026246077757301946,0.07673723719814435,0.030169011623348344,0.006638200504966689,0.2081693223467961,0.0032455808749667268,0.006165486665017995,0.032454462622734756,365182
sprint3-improvement-v1-screen-T-Under7,2026-08-05T00:51:00.300189+00:00,screen,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1118367,950612,167755,46207,6414,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,visit,T-Under7,t_learner,ab050f537809d2ac,"{""builder"": ""t_learner"", ""family"": ""t_learner"", ""is_cate_scale"": true, ""name"": ""T-Under7"", ""params"": {""outcome"": ""classifier"", ""under"": 7.0}}",101,3,0.2,5.9447532999984105,24.326173500005098,1.0363235473632812,4.319087982177734,0.004114608639446142,0.003388683030680984,0.010782640463794778,0.008525173388774197,0.002020305335948599,0.06076253458624147,0.02390322498478028,0.006537124124476689,0.20817801573974765,0.003350426685131412,0.00870514665872976,0.1948895130131701,393575
sprint3-improvement-v1-screen-DR-Binary,2026-08-05T00:51:33.141374+00:00,screen,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1118367,950612,167755,46207,6414,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,visit,DR-Binary,dr_learner,2adcdc5ba15e0946,"{""builder"": ""dr_learner"", ""family"": ""dr_learner"", ""is_cate_scale"": true, ""name"": ""DR-Binary"", ""params"": {""cv"": 3, ""discrete_outcome"": true}}",101,3,0.2,183.439864400003,16.010329699995054,1.1726837158203125,3.949493408203125,0.0050362998361432616,0.004047650165440534,0.014561146985348968,0.010549194986488986,0.0021244029929896875,0.06553054659717496,0.025672496671687743,0.006358709943852153,0.2083294905689732,0.007156376063995159,0.03281044267781313,0.11304696937588465,252938
sprint3-improvement-v1-screen-R-Binary,2026-08-05T00:54:54.771125+00:00,screen,d0069be719ebfe219416caa3c9d587432aadf14b,not_recomputed,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1eb89c741d84c2bb8726a8b977fd83f514702681407af96753a0cbbe2fbeb157,1118367,950612,167755,46207,6414,3.12.10,2.4.6,2.3.3,1.6.1,4.7.0,0.16.0,visit,R-Binary,r_learner,5306f4501f6ba2fa,"{""builder"": ""r_learner"", ""family"": ""r_learner"", ""is_cate_scale"": true, ""name"": ""R-Binary"", ""params"": {""cv"": 3, ""discrete_outcome"": true}}",101,3,0.2,149.93139260000316,14.169681600003969,1.1726837158203125,3.8977928161621094,0.004837783464214463,0.0038572472862782345,0.013981617150667487,0.010023028478500564,0.001898400292855435,0.05722332621365754,0.022397457259736558,0.007513116271089872,0.2083498004898926,0.00719456182335008,0.033368837525165486,0.11249616628530706,265899
