budget_fraction,random_value_mean,random_value_min,random_value_max,expected_random_value
0.01,1.1739821798666375e-05,-4.5084919519592185e-06,3.2239453131928593e-05,9.32200502479266e-06
0.02,1.7311625434366207e-05,-1.1506924732777053e-05,4.131414359499737e-05,1.864401004958532e-05
0.05,4.7805785189257967e-05,4.573588306182593e-06,0.00010571085542753376,4.66100251239633e-05
0.1,9.943475280115646e-05,4.745898551091343e-05,0.00014712240559144866,9.32200502479266e-05
0.15,0.00014546058296360312,5.6684554205910786e-05,0.00023595329313754536,0.0001398300753718899
0.2,0.00019302519554883178,6.952922591502734e-05,0.00029864532322221836,0.0001864401004958532
0.25,0.00023942868806501802,0.00012634621476306893,0.000315085150221929,0.0002330501256198165
0.3,0.0002896090452772927,0.00018352230436359754,0.00037853029150560136,0.0002796601507437798
