stage,model_a,model_b,policy_area_difference,policy_area_ci_low,policy_area_ci_high,policy_area_probability_positive,autoc_difference,autoc_ci_low,autoc_ci_high,autoc_probability_positive,n_boot
screen,Response-Sentinel,Response,3.0348566714583384e-06,-7.712806108201457e-06,1.1301740997688787e-05,0.73,8.54376280579527e-06,-5.0464561353676864e-05,7.03484805085721e-05,0.54,100
screen,Anchored-R25,Response,-8.101454429410493e-06,-5.4846604354788974e-05,4.472195482650988e-05,0.36,-3.9492534123942036e-05,-0.00028516162933663215,0.00019775343704290783,0.34,100
screen,Anchored-R25-Sentinel,Response,-1.1330250038217929e-05,-6.410094345604061e-05,4.8408151377750167e-05,0.28,-5.144018622356807e-05,-0.00029865505073473666,0.0001815227279622464,0.29,100
screen,Anchored-Pattern-R,Response,8.98598236762668e-06,-3.008332039906176e-05,4.876193740631736e-05,0.63,7.418851003729689e-05,-0.00010204277093268571,0.00024149707284668216,0.78,100
screen,DINA-CATE-Sentinel,Response,-2.0334530910483435e-05,-9.210768839361685e-05,7.048211720628888e-05,0.34,0.00010652119857487751,-0.0004331947990408691,0.0006838109540646524,0.6,100
